time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
2.380004883,75,75,27,47,571,1,490.4211192,211.6833673,509.5391666,381.9131378
2.400024414,75,75,33,46,568,2,490.4211192,211.6833673,509.5391666,381.9131378
2.429992676,75,75,27,46,569,2,490.4211192,211.6833673,509.5391666,381.9131378
2.460021973,75,75,27,47,567,3,490.3157118,211.7660246,509.8035076,381.9263199
2.479980469,75,75,23,46,569,1,490.3157118,211.7660246,509.8035076,381.9263199
2.510009766,75,75,33,46,569,2,490.2398958,211.7663442,509.7872878,381.9057726
2.539978027,75,75,25,46,568,1,490.2398958,211.7663442,509.65192,381.8430851
2.559997559,75,75,22,46,567,0,490.2398958,211.7663442,509.5543935,381.7877485
2.58996582,75,75,26,46,566,3,490.2398958,211.7663442,509.5543935,381.7877485
2.619995117,75,75,30,46,569,2,490.3351252,211.6960984,509.4656676,381.802421
2.650024414,75,75,27,46,564,4,490.3351252,211.6960984,509.4656676,381.802421
2.66998291,75,75,24,46,568,1,490.280141,211.597389,509.65192,381.8430851
2.700012207,75,75,23,46,570,2,490.2863583,211.5993812,509.7378182,381.8690827
2.729980469,75,75,33,47,569,3,490.2863583,211.5993812,509.7378182,381.8690827
2.75,75,75,25,46,570,1,490.2569562,211.6126896,509.7872878,381.9057726
2.779968262,75,75,22,46,568,2,490.2380388,211.6637153,509.7872878,381.9057726
2.809997559,75,75,33,46,569,1,490.3003088,211.6502446,509.7630382,381.8595163
2.83001709,75,75,29,45,569,1,490.2380388,211.6637153,509.7378182,381.8690827
2.859985352,75,75,28,47,563,2,490.2586084,211.715315,509.65192,381.8430851
2.890014648,75,75,23,46,567,2,490.2586084,211.715315,509.65192,381.8430851
2.909973145,75,75,32,46,567,2,490.3022983,211.6556331,509.5543935,381.7877485
2.940002441,75,75,32,46,570,2,490.3198699,211.4996988,509.5543935,381.7877485
2.969970703,75,75,27,46,567,1,490.2609123,211.6680888,509.65192,381.8430851
3,75,75,23,46,568,2,490.3647294,211.6636481,509.7734505,381.8906983
3.020019531,75,75,34,46,568,1,490.3647294,211.6636481,509.7734505,381.8906983
3.049987793,0,0,26,45,568,1,490.3647294,211.6636481,509.7734505,381.8906983
3.08001709,0,0,29,46,569,2,490.3647294,211.6636481,509.7734505,381.8906983
3.099975586,0,0,25,46,567,1,490.3634657,211.5597459,509.5881474,381.7429658
3.130004883,0,0,28,46,568,3,490.3634657,211.5597459,509.5881474,381.7429658
3.150024414,0,0,26,46,569,3,490.3634657,211.5597459,509.5881474,381.7429658
3.16998291,0,0,29,46,572,3,490.3445863,211.6108019,507.6884095,381.4176867
3.200012207,0,0,26,46,570,2,490.3195544,211.6560256,506.3332616,381.1542891
3.229980469,0,0,28,45,573,1,490.3195544,211.6560256,506.3332616,381.1542891
3.25,0,0,25,46,575,1,490.3269724,211.7842722,504.5596276,380.6492431
3.279968262,0,0,29,46,576,2,490.3214113,211.6260939,502.7829317,380.144542
3.299987793,0,0,25,46,579,0,490.3024924,211.6771029,502.0219742,380.0799141
3.33001709,0,0,28,46,578,4,490.3024924,211.6771029,502.0219742,380.0799141
3.349975586,0,0,25,46,579,3,490.3230373,211.7286935,501.6293685,379.8625776
3.380004883,0,0,28,46,582,2,490.3230373,211.7286935,501.6293685,379.8625776
3.400024414,0,0,25,46,582,1,490.3572004,211.7748203,502.2646352,379.8843563
3.41998291,0,0,28,46,582,0,490.3572004,211.7748203,502.2646352,379.8843563
3.450012207,0,0,24,46,586,2,490.3024924,211.6771029,502.6644928,380.0521385
3.469970703,0,0,27,46,585,2,490.3676946,211.6150514,502.5101579,379.9744868
3.5,0,0,26,46,587,3,490.6060182,211.7445667,502.3019233,379.8543447
3.529968262,0,0,28,46,587,4,490.6060182,211.7445667,502.3019233,379.8543447
3.549987793,0,0,23,46,586,2,490.4732934,211.6422204,501.4897366,379.8749974
3.58001709,0,0,27,45,588,1,490.5401631,211.5270949,500.4933053,379.6692337
3.599975586,0,0,21,46,587,2,490.6100992,211.6411374,499.800418,379.6060498
3.630004883,0,0,27,45,588,2,490.6100992,211.6411374,499.800418,379.6060498
3.650024414,0,0,24,46,590,2,490.6100992,211.6411374,499.800418,379.6060498
3.66998291,0,0,28,46,590,2,490.4079861,211.7043356,500.1440561,379.4884588
3.700012207,0,0,25,46,593,3,490.5042028,211.6322134,500.6982396,379.6688971
3.719970703,0,0,28,47,593,0,490.5042028,211.6322134,500.6982396,379.6688971
3.75,0,0,24,46,591,2,490.671491,211.6280024,501.2974159,379.7299667
3.770019531,0,0,28,46,592,2,490.671491,211.6280024,501.2974159,379.7299667
3.799987793,0,0,25,46,594,1,490.671491,211.6280024,501.2974159,379.7299667
3.83001709,0,0,28,47,591,2,490.671491,211.6280024,501.2974159,379.7299667
3.849975586,0,0,23,46,593,2,490.4899307,211.5402166,500.712491,379.557649
3.880004883,0,0,28,46,594,2,490.4899307,211.5402166,500.712491,379.557649
3.900024414,0,0,25,46,590,2,490.4749691,211.5895449,499.7018566,379.4369724
3.91998291,0,0,29,46,591,1,490.4749691,211.5895449,499.7018566,379.4369724
3.950012207,0,0,26,48,594,2,490.5467875,211.6897572,499.655834,379.3717552
3.969970703,0,0,29,46,595,1,490.4899307,211.5402166,499.8392272,379.415489
4,0,0,26,47,596,1,490.4899307,211.5402166,499.8392272,379.415489
4.020019531,0,0,28,46,594,2,490.4899307,211.5402166,499.8392272,379.415489
4.049987793,0,0,25,45,595,1,490.5071446,211.4973394,500.6336147,379.4696989
4.070007324,0,0,27,47,594,0,490.5820937,211.55563,500.8627596,379.5445755
4.099975586,0,0,24,46,593,2,490.5820937,211.55563,500.8627596,379.5445755
4.119995117,0,0,27,46,597,2,490.6141349,211.6668677,500.8627596,379.5445755
4.150024414,0,0,25,46,595,3,490.4712151,211.7310556,500.4088547,379.4526112
4.16998291,0,0,28,46,596,1,490.4712151,211.7310556,500.4088547,379.4526112
4.200012207,0,0,25,46,597,2,490.4712151,211.7310556,500.4088547,379.4526112
4.219970703,0,0,28,46,595,2,490.4712151,211.7310556,500.4088547,379.4526112
4.25,0,0,23,46,596,1,490.4712151,211.7310556,500.4088547,379.4526112
4.270019531,0,0,27,46,596,4,490.4603109,211.6650091,499.7635911,379.2203342
4.299987793,0,0,25,46,594,2,490.6150074,211.6158176,499.9562976,379.1258138
4.320007324,0,0,26,45,594,1,490.6150074,211.6158176,499.9562976,379.1258138
4.349975586,0,0,25,46,594,0,490.4622989,211.6703997,500.3354934,379.332766
4.369995117,0,0,29,46,595,1,490.5287154,211.5554686,500.6980651,379.4673989
4.400024414,0,0,25,45,598,2,490.4514445,211.6730701,500.6980651,379.4673989
4.41998291,0,0,28,46,597,1,490.4514445,211.6730701,500.6980651,379.4673989
4.450012207,0,0,25,47,595,4,490.6613753,211.6021514,500.3354934,379.332766
4.469970703,0,0,27,46,597,3,490.6179554,211.6681204,500.0048813,379.1801049
4.5,0,0,25,46,596,2,490.5592418,211.4926813,499.7493336,379.0440264
4.520019531,0,0,27,46,594,4,490.5592418,211.4926813,499.7493336,379.0440264
4.549987793,0,0,24,46,595,4,490.526535,211.4523105,499.6006638,379.1203886
4.570007324,0,0,27,46,596,4,490.4862551,211.5693137,499.6597237,379.1069806
4.599975586,0,0,24,46,596,1,490.4862551,211.5693137,499.6597237,379.1069806
4.619995117,0,0,25,46,596,2,490.4576035,211.5625695,499.9048796,378.987743
4.650024414,0,0,25,46,596,3,490.6124879,211.6683448,500.1602541,379.1543055
4.66998291,0,0,28,45,596,3,490.6602885,211.4984327,500.3308063,379.2587762
4.700012207,0,0,24,46,597,1,490.5635165,211.5716163,500.3835525,379.2800647
4.719970703,0,0,26,47,596,3,490.5635165,211.5716163,500.3835525,379.2800647
4.75,0,0,25,46,593,5,490.5635165,211.5716163,500.3835525,379.2800647
4.770019531,0,0,28,46,596,2,490.6602885,211.4984327,499.9771677,379.0568895
4.799987793,0,0,26,46,595,2,490.5644473,211.5567438,499.7680186,379.0979413
4.820007324,0,0,28,47,594,3,490.5644473,211.5567438,499.7680186,379.0979413
4.849975586,0,0,25,46,596,0,490.5644473,211.5567438,499.7680186,379.0979413
4.869995117,0,0,27,46,596,3,490.5644473,211.5567438,499.7680186,379.0979413
4.900024414,0,0,25,46,597,1,490.4816532,211.6708035,499.7574624,379.186338
4.91998291,0,0,27,46,595,1,490.4816532,211.6708035,499.7574624,379.186338
4.950012207,0,0,27,46,596,2,490.5942679,211.7201408,500.0922551,378.9827332
4.969970703,0,0,28,45,596,2,490.5942679,211.7201408,500.0922551,378.9827332
5,0,0,26,46,597,3,490.3811437,211.7015793,500.2589741,379.0827191
5.020019531,0,0,28,46,596,2,490.3811437,211.7015793,500.2589741,379.0827191
5.049987793,0,0,25,46,595,2,490.523415,211.4805876,500.1706447,379.1776166
5.070007324,0,0,27,46,596,2,490.5352583,211.7041326,500.0770902,379.0211115
5.099975586,0,0,26,46,596,1,490.5352583,211.7041326,500.0770902,379.0211115
5.119995117,0,0,28,46,598,1,490.5349514,211.5273565,499.909905,378.9296703
5.150024414,0,0,25,46,598,2,490.5349514,211.5273565,499.909905,378.9296703
5.16998291,0,0,28,47,595,1,490.5053982,211.5407181,499.7549748,379.0301288
5.200012207,0,0,25,45,595,0,490.4695618,211.4868094,499.757873,379.0830502
5.219970703,0,0,27,46,597,0,490.4695618,211.4868094,499.757873,379.0830502
5.25,0,0,25,47,597,1,490.6044807,211.5924661,499.9936349,378.9896776
5.270019531,0,0,27,46,596,3,490.6044807,211.5924661,499.9936349,378.9896776
5.299987793,0,0,26,46,596,3,490.6044807,211.5924661,499.9936349,378.9896776
5.320007324,0,0,28,45,596,3,490.4215926,211.550669,500.1997832,379.0709931
5.349975586,0,0,26,46,599,1,490.4569978,211.5961265,500.1706447,379.1776166
5.369995117,0,0,27,47,597,3,490.6044807,211.5924661,500.0753325,378.9146035
5.400024414,0,0,27,46,596,2,490.6044807,211.5924661,500.0753325,378.9146035
5.41998291,0,0,26,46,597,0,490.575491,211.4996839,499.9134781,379.0410823
5.450012207,0,0,25,46,595,2,490.5831932,211.5335231,499.7549748,379.0301288
5.469970703,0,0,27,48,596,2,490.3998208,211.6504965,499.757873,379.0830502
5.5,0,0,26,46,597,2,490.7292775,211.6108002,499.8979624,379.244693
5.520019531,0,0,27,46,598,3,490.7292775,211.6108002,499.8979624,379.244693
5.549987793,0,0,25,46,596,4,490.7292775,211.6108002,499.8979624,379.244693
5.570007324,0,0,27,46,597,4,490.5499992,211.5737893,500.1909898,379.2309026
5.599975586,0,0,25,46,597,2,490.5499992,211.5737893,500.1909898,379.2309026
5.619995117,0,0,26,46,595,2,490.6637837,211.6219228,500.3448105,379.1738762
5.650024414,0,0,25,47,595,1,490.5282018,211.6736634,500.2691599,379.1250625
5.66998291,0,0,26,46,596,2,490.7118096,211.5566697,500.1383982,379.0924018
5.700012207,0,0,25,47,596,2,490.5499992,211.5737893,500.1376961,378.9871982
5.719970703,0,0,27,46,595,3,490.5499992,211.5737893,500.1376961,378.9871982
5.75,0,0,26,46,595,1,490.7331264,211.6156477,499.9455216,379.1299748
5.770019531,0,0,26,46,598,1,490.6581093,211.7276515,499.8994355,379.1327215
5.799987793,0,0,26,46,597,2,490.6581093,211.7276515,499.8994355,379.1327215
5.820007324,0,0,27,47,598,2,490.6581093,211.7276515,499.8994355,379.1327215
5.849975586,0,0,26,46,597,2,490.4864549,211.7387691,500.1141424,378.9730292
5.869995117,0,0,26,46,597,1,490.5750068,211.5059602,500.2250889,379.0704029
5.900024414,0,0,26,47,597,2,490.6205598,211.7210467,500.2219603,379.1238994
5.91998291,0,0,26,46,599,2,490.6205598,211.7210467,500.2219603,379.1238994
5.950012207,0,0,25,47,597,3,490.5142563,211.6227688,500.1067332,379.1980672
5.969970703,0,0,27,46,595,2,490.6519522,211.503694,500.1383982,379.0924018
6,0,0,26,46,597,1,490.6210033,211.6740698,499.9900332,379.0184617
6.020019531,0,0,27,48,598,3,490.6210033,211.6740698,499.9900332,379.0184617
6.049987793,0,0,26,46,596,5,490.5655324,211.6877335,499.7173164,379.1643351
6.070007324,0,0,26,45,598,1,490.4422121,211.7412915,499.7304373,379.111173
6.099975586,0,0,25,46,597,2,490.4422121,211.7412915,499.7304373,379.111173
6.119995117,0,0,26,47,596,1,490.4422121,211.7412915,499.7304373,379.111173
6.150024414,0,0,26,46,596,0,490.4422121,211.7412915,499.7304373,379.111173
6.16998291,0,0,26,46,595,1,490.4422121,211.7412915,499.7304373,379.111173
6.200012207,0,0,27,46,596,2,490.5078207,211.5220679,500.0717757,378.9434253
6.219970703,0,0,27,46,598,4,490.5078207,211.5220679,500.0717757,378.9434253
6.25,0,0,26,46,598,4,490.4718604,211.627134,500.0934417,378.9602529
6.270019531,0,0,27,46,597,2,490.4718604,211.627134,500.0934417,378.9602529
6.289978027,0,0,26,46,597,2,490.4718604,211.627134,500.0934417,378.9602529
6.320007324,0,0,26,46,595,2,490.4718604,211.627134,500.0934417,378.9602529
6.349975586,0,0,26,46,597,0,490.4422121,211.7412915,499.826998,379.0081975
6.369995117,0,0,25,46,598,1,490.5078207,211.5220679,499.7807522,379.0109733
6.400024414,0,0,26,46,597,2,490.5078207,211.5220679,499.7807522,379.0109733
6.41998291,0,0,24,46,598,3,490.4826828,211.7981317,499.8039668,378.993757
6.450012207,0,0,26,47,596,6,490.5734881,211.7394262,499.8860496,379.054895
6.469970703,0,0,27,46,597,4,490.5734881,211.7394262,499.8860496,379.054895
6.5,0,0,25,46,597,2,490.6375457,211.5415992,500.1042671,379.1637316
6.520019531,0,0,25,46,595,2,490.6375457,211.5415992,500.1042671,379.1637316
6.539978027,0,0,25,46,598,0,490.571572,211.7633788,500.0531014,379.1330249
6.570007324,0,0,26,46,598,2,490.571572,211.7633788,500.0531014,379.1330249
6.599975586,0,0,27,46,594,2,490.571572,211.7633788,500.0531014,379.1330249
6.619995117,0,0,27,46,596,2,490.571572,211.7633788,500.0531014,379.1330249
6.650024414,0,0,26,46,597,3,490.5862947,211.5877689,500.0292867,379.1183857
6.66998291,0,0,26,46,599,2,490.5862947,211.5877689,500.0292867,379.1183857
6.700012207,0,0,27,47,595,1,490.5862947,211.5877689,500.0292867,379.1183857
6.719970703,0,0,25,46,597,3,490.5862947,211.5877689,500.0292867,379.1183857
6.75,0,0,26,46,596,2,490.5867592,211.6585355,499.8669372,379.1082436
6.770019531,0,0,26,48,598,2,490.5461956,211.6026961,500.0523908,379.0277897
6.789978027,0,0,26,46,597,2,490.5461956,211.6026961,500.0523908,379.0277897
6.820007324,0,0,23,46,597,1,490.4347884,211.6057122,500.0567335,379.0801853
6.83996582,0,0,26,46,596,3,490.4347884,211.6057122,500.0567335,379.0801853
6.869995117,0,0,25,46,597,2,490.5597009,211.5397708,500.0531014,379.1330249
6.900024414,0,0,26,45,597,1,490.5597009,211.5397708,500.0531014,379.1330249
6.91998291,0,0,26,46,599,2,490.5899465,211.6061733,500.0214613,379.2387236
6.950012207,0,0,26,46,596,2,490.5899465,211.6061733,500.0214613,379.2387236
6.969970703,0,0,26,46,595,2,490.3905069,211.7230978,499.8899848,379.1227037
7,0,0,27,46,597,1,490.5502139,211.5581987,499.8457204,378.9897308
7.020019531,0,0,25,46,598,2,490.5502139,211.5581987,499.8457204,378.9897308
7.039978027,0,0,27,46,599,1,490.4973898,211.4535817,499.9222043,378.9959168
7.070007324,0,0,27,45,596,4,490.4973898,211.4535817,499.9222043,378.9959168
7.08996582,0,0,27,47,597,4,490.383191,211.5764897,500.0604474,378.8613402
7.119995117,75,75,27,46,595,0,490.383191,211.5764897,500.0604474,378.8613402
7.150024414,75,75,16,46,597,4,490.5547242,211.5265852,500.0611923,378.9665456
7.16998291,75,75,31,46,596,5,490.554349,211.5284112,500.2043561,379.2802089
7.200012207,75,75,24,46,599,3,490.4013753,211.6828443,500.5294321,379.5669326
7.229980469,75,75,26,46,596,2,490.488762,211.6428629,501.5276634,379.8078138
7.25,75,75,24,47,595,2,490.488762,211.6428629,501.5276634,379.8078138
7.279968262,75,75,32,46,594,2,490.488762,211.6428629,501.5276634,379.8078138
7.309997559,75,75,28,47,593,1,490.3958345,211.5234438,503.8657619,380.1701012
7.33996582,75,75,26,45,587,2,490.3958345,211.5234438,503.8657619,380.1701012
7.359985352,75,75,24,46,588,4,490.3958345,211.5234438,503.8657619,380.1701012
7.390014648,75,75,34,46,587,3,490.3958345,211.5234438,503.8657619,380.1701012
7.41998291,75,75,24,46,585,4,490.3958345,211.5234438,503.8657619,380.1701012
7.440002441,75,75,24,47,583,1,490.3958345,211.5234438,503.8657619,380.1701012
7.469970703,75,75,24,45,583,3,490.5325552,211.6809771,506.9276741,381.2319503
7.5,75,75,31,45,582,2,490.5325552,211.6809771,506.680043,381.1677552
7.520019531,75,75,28,47,579,2,490.5325552,211.6809771,506.680043,381.1677552
7.549987793,75,75,22,46,579,3,490.5325552,211.6809771,506.680043,381.1677552
7.58001709,75,75,22,46,579,2,490.4885346,211.5616627,507.3328074,381.293262
7.609985352,75,75,33,46,577,2,490.4885346,211.5616627,507.3328074,381.293262
7.630004883,75,75,25,46,576,2,490.532195,211.4983706,508.3386675,381.680797
7.659973145,75,75,24,46,575,6,490.532195,211.4983706,508.3386675,381.680797
7.690002441,75,75,33,46,575,1,490.6012243,211.3936441,509.3048283,381.6371094
7.710021973,75,75,30,46,572,3,490.6012243,211.3936441,509.3048283,381.6371094
7.739990234,75,75,29,47,572,2,490.6012243,211.3936441,509.3048283,381.6371094
7.770019531,75,75,22,46,572,3,490.6149818,211.5900253,508.9278123,381.7557415
7.799987793,75,75,33,47,569,4,490.5078992,211.4910909,508.3386675,381.680797
7.820007324,75,75,32,48,569,3,490.5078992,211.4910909,508.3386675,381.680797
7.849975586,75,75,26,45,571,2,490.5329806,211.6029145,508.254582,381.652276
7.880004883,75,75,24,46,569,3,490.6375329,211.5074518,508.3980457,381.6904858
7.900024414,75,75,33,46,571,3,490.6813004,211.4401125,508.9309875,381.6403137
7.929992676,75,75,29,46,568,2,490.6813004,211.4401125,508.9309875,381.6403137
7.960021973,75,75,28,47,572,2,490.6813004,211.4401125,508.9309875,381.6403137
7.979980469,75,75,22,46,572,1,490.6813004,211.4401125,508.9309875,381.6403137
8.010009766,75,75,33,46,569,4,490.6335255,211.6101844,510.0738679,381.9859817
8.039978027,75,75,28,46,568,1,490.662839,211.5966163,509.963879,381.9670583
8.070007324,75,75,26,46,569,2,490.662839,211.5966163,509.963879,381.9670583
8.08996582,75,75,23,46,571,3,490.662839,211.5966163,509.963879,381.9670583
8.119995117,75,75,33,45,568,2,490.662839,211.5966163,509.963879,381.9670583
8.150024414,75,75,26,46,569,5,490.4291025,211.5887358,509.0510605,381.6830876
8.16998291,75,75,28,47,571,0,490.5655752,211.6743919,509.071138,381.7019058
8.200012207,75,75,22,46,566,2,490.5655752,211.6743919,509.071138,381.7019058
8.229980469,75,75,34,46,571,0,490.5655752,211.6743919,509.071138,381.7019058
8.25,75,75,29,46,570,2,490.5655752,211.6743919,509.071138,381.7019058
8.279968262,75,75,27,46,569,2,490.4214949,211.7007375,510.0103386,381.8666983
8.309997559,75,75,24,46,569,0,490.4214949,211.7007375,510.0103386,381.8666983
8.33996582,75,75,33,46,565,2,490.4750654,211.8050519,510.1459666,381.9706791
8.359985352,75,75,27,46,569,3,490.4987075,211.5831677,509.8286492,381.8970842
8.390014648,75,75,30,48,569,1,490.4987075,211.5831677,509.8286492,381.8970842
8.41998291,75,75,22,46,569,2,490.3680809,211.7061466,509.5313554,381.8399864
8.440002441,75,75,34,47,570,1,490.4116641,211.7437607,509.441836,381.8252837
8.469970703,75,75,28,46,567,3,490.4116641,211.7437607,509.441836,381.8252837
8.5,75,75,26,46,569,0,490.6138477,211.5757385,509.5313554,381.8399864
8.529968262,75,75,26,46,567,1,490.6138477,211.5757385,509.5313554,381.8399864
8.549987793,75,75,33,45,568,2,490.4742142,211.7014289,509.7175578,381.8806511
8.58001709,75,75,27,46,569,3,490.4980491,211.4784605,509.9542992,381.9364215
8.609985352,75,75,29,46,568,1,490.5579969,211.5476368,510.1233864,382.1203831
8.630004883,75,75,24,47,564,3,490.4830806,211.5245113,510.1806619,382.0515838
8.659973145,75,75,33,46,570,1,490.4830806,211.5245113,510.1806619,382.0515838
8.690002441,75,75,28,45,569,3,490.5900646,211.6940818,509.903715,382.0447028
8.710021973,75,75,27,46,569,3,490.4147331,211.7520742,509.752138,381.9613863
8.739990234,75,75,26,46,567,2,490.5410293,211.5972894,509.6546187,381.9059964
8.770019531,75,75,29,46,569,3,490.5410293,211.5972894,509.6546187,381.9059964
8.799987793,75,75,25,48,571,2,490.5900646,211.6940818,509.6546187,381.9059964
8.820007324,75,75,25,46,570,0,490.5900646,211.6940818,509.6546187,381.9059964
8.849975586,75,75,24,46,570,0,490.5900646,211.6940818,509.6546187,381.9059964
8.880004883,75,75,32,45,568,2,490.3758732,211.8082931,509.988944,382.0172541
8.900024414,75,75,26,46,570,2,490.3758732,211.8082931,509.988944,382.0172541
8.929992676,75,75,23,46,570,3,490.3758732,211.8082931,509.988944,382.0172541
8.960021973,75,75,27,47,572,1,490.3758732,211.8082931,509.988944,382.0172541
8.979980469,75,75,29,46,571,3,490.5178916,211.6462622,509.903715,382.0447028
9.010009766,75,75,26,47,568,2,490.6378356,211.524109,509.8380347,381.9874216
9.039978027,75,75,24,46,571,2,490.6378356,211.524109,509.8380347,381.9874216
9.070007324,75,75,32,46,568,4,490.6378356,211.524109,509.8380347,381.9874216
9.08996582,75,75,33,46,568,2,490.6378356,211.524109,509.8380347,381.9874216
9.119995117,75,75,26,45,571,3,490.5284315,211.8118029,509.70432,381.972229
9.150024414,75,75,23,46,571,1,490.3346831,211.7642314,509.7322106,381.8973978
9.16998291,75,75,35,46,570,1,490.4418626,211.4804952,509.8838294,381.9806929
9.200012207,75,75,29,46,570,3,490.4146936,211.4975565,510.1035558,382.0563382
9.229980469,75,75,27,47,568,0,490.4146936,211.4975565,510.1035558,382.0563382
9.260009766,75,75,25,46,570,3,490.4146936,211.4975565,510.1035558,382.0563382
9.279968262,75,75,33,46,568,2,490.4146936,211.4975565,510.1035558,382.0563382
9.309997559,75,75,31,46,569,4,490.5781549,211.63644,509.8676073,381.9601334
9.33996582,75,75,28,45,569,1,490.5781549,211.63644,509.8676073,381.9601334
9.359985352,75,75,23,46,567,2,490.5781549,211.63644,509.8676073,381.9601334
9.390014648,75,75,35,46,569,3,490.5781549,211.63644,509.8676073,381.9601334
9.41998291,75,75,25,46,573,1,490.4418626,211.4804952,509.7322106,381.8973978
9.440002441,75,75,27,46,571,2,490.5306063,211.5964075,509.8181284,381.923419
9.469970703,75,75,24,46,570,3,490.5306063,211.5964075,509.8181284,381.923419
9.5,75,75,33,46,569,6,490.5484992,211.4741379,510.0265789,382.0127999
9.529968262,75,75,30,46,570,0,490.5484992,211.4741379,510.0265789,382.0127999
9.549987793,75,75,27,47,569,2,490.3980746,211.5995052,510.0265789,382.0127999
9.58001709,75,75,23,46,571,2,490.5781549,211.63644,509.9690728,381.9532255
9.609985352,75,75,35,46,569,1,490.486829,211.6636592,509.8676073,381.9601334
9.630004883,75,75,26,46,570,3,490.3951138,211.6481215,509.8181284,381.923419
9.659973145,75,75,28,48,571,3,490.3951138,211.6481215,509.8181284,381.923419
9.690002441,75,75,24,46,570,3,490.546008,211.5072939,509.8113509,381.8243319
9.710021973,75,75,31,46,572,2,490.546008,211.5072939,509.8113509,381.8243319
9.739990234,75,75,28,46,569,2,490.5456371,211.5539862,509.9213756,381.896771
9.770019531,75,75,26,45,570,4,490.4683048,211.5554936,509.9466772,381.8869939
9.799987793,75,75,24,47,572,2,490.5931141,211.5134609,510.0480911,381.8800376
9.820007324,75,75,35,46,571,1,490.5931141,211.5134609,510.0480911,381.8800376
9.849975586,75,75,25,46,570,2,490.5931141,211.5134609,510.1825031,381.983072
9.880004883,75,75,27,47,570,2,490.5931141,211.5134609,510.1825031,381.983072
9.900024414,75,75,25,46,573,2,490.5515692,211.6692179,509.9466772,381.8869939
9.929992676,75,75,33,46,570,2,490.6893057,211.5454928,509.9224392,381.8407291
9.960021973,75,75,28,46,570,3,490.6893057,211.5454928,509.9224392,381.8407291
9.979980469,75,75,27,46,570,2,490.6417723,211.4343687,509.8113509,381.8243319
10.01000977,75,75,24,46,570,4,490.4683048,211.5554936,509.8113509,381.8243319
10.03997803,75,75,34,46,569,2,490.4683048,211.5554936,509.8113509,381.8243319
10.07000732,75,75,27,46,571,2,490.6417723,211.4343687,509.9466772,381.8869939
10.08996582,75,75,28,46,569,3,490.6417723,211.4343687,509.9466772,381.8869939
10.11999512,0,0,31,46,568,1,490.469784,211.6594201,510.0480911,381.8800376
10.15002441,0,0,26,46,572,2,490.5461678,211.5012297,510.021658,381.9673731
10.16998291,0,0,26,46,568,3,490.5112809,211.6126548,509.9224392,381.8407291
10.20001221,0,0,27,46,569,0,490.5112809,211.6126548,509.9224392,381.8407291
10.2199707,0,0,27,47,571,1,490.4928459,211.5316923,507.9923955,381.5285186
10.25,0,0,26,46,572,3,490.4928459,211.5316923,507.9923955,381.5285186
10.27001953,0,0,27,46,572,2,490.5395151,211.483743,506.6915158,381.1493831
10.28997803,0,0,26,46,575,1,490.5395151,211.483743,506.6915158,381.1493831
10.32000732,0,0,26,46,576,2,490.3251845,211.7033546,504.8551636,380.7743742
10.33996582,0,0,26,46,576,4,490.5610104,211.5427502,503.3838765,380.2565944
10.36999512,0,0,26,46,580,2,490.5865308,211.5243964,502.2402433,380.1815749
10.40002441,0,0,26,46,579,1,490.5865308,211.5243964,502.2402433,380.1815749
10.41998291,0,0,27,46,581,3,490.3843772,211.483342,501.8502323,379.9707293
10.45001221,0,0,25,46,585,2,490.3843772,211.483342,501.8502323,379.9707293
10.4699707,0,0,27,46,584,3,490.5211176,211.6408853,502.3076998,379.8606144
10.5,0,0,26,46,584,4,490.5211176,211.6408853,502.3076998,379.8606144
10.52001953,0,0,28,47,584,3,490.5211176,211.6408853,502.3076998,379.8606144
10.53997803,0,0,26,46,589,2,490.4084556,211.5915669,502.6700394,380.0245784
10.57000732,0,0,27,46,587,3,490.4084556,211.5915669,502.6700394,380.0245784
10.58996582,0,0,26,46,588,3,490.4084556,211.5915669,502.6700394,380.0245784
10.61999512,0,0,26,46,589,2,490.4084556,211.5915669,502.6700394,380.0245784
10.64001465,0,0,26,46,589,2,490.4860366,211.4134429,500.5407245,379.5842968
10.66998291,0,0,26,46,589,2,490.4860366,211.4134429,500.5407245,379.5842968
10.70001221,0,0,26,45,589,1,490.4860366,211.4134429,500.5407245,379.5842968
10.7199707,0,0,26,46,585,2,490.5274902,211.5809849,499.7840364,379.1608466
10.75,0,0,25,46,592,2,490.5274902,211.5809849,499.7840364,379.1608466
10.77001953,0,0,27,46,593,3,490.5274902,211.5809849,499.7840364,379.1608466
10.78997803,0,0,27,46,591,3,490.5320197,211.549359,500.9919731,379.5670739
10.82000732,0,0,27,45,592,2,490.5320197,211.549359,500.9919731,379.5670739
10.83996582,0,0,27,46,592,3,490.5757364,211.4820845,501.5213599,379.669562
10.86999512,0,0,26,46,593,1,490.4026493,211.5329725,501.2674275,379.4225252
10.89001465,0,0,26,46,592,1,490.4026493,211.5329725,501.2674275,379.4225252
10.91998291,0,0,26,47,590,2,490.4374357,211.7110368,500.6211408,379.4352771
10.94000244,0,0,27,46,593,2,490.4374357,211.7110368,500.6211408,379.4352771
10.9699707,0,0,27,46,594,2,490.3139731,211.7662512,499.5943425,379.2741098
11,0,0,26,46,593,3,490.3557039,211.7012274,499.5159939,379.2287902
11.02001953,0,0,27,46,597,2,490.3557039,211.7012274,499.5159939,379.2287902
